time,open,high,low,close,volume
1.58E+09,132.21,132.46,131.91,132.17,3999.4294
1.58E+09,132.2,132.35,131.71,132.04,3772.65427
1.58E+09,132.05,132.6,131.92,132.35,5204.40048
1.58E+09,132.36,132.71,132.09,132.71,3206.31338
1.58E+09,132.69,132.72,131.93,132.08,2287.37005
1.58E+09,132.1,132.15,131.58,131.93,2649.20606
1.58E+09,131.9,132.15,131.88,132.04,2190.31367
1.58E+09,132.03,132.43,132,132.3,1520.77178
1.58E+09,132.3,132.34,131.92,132.08,1744.66847
1.58E+09,132.07,132.38,132.04,132.34,766.44347
1.58E+09,132.33,132.63,132.16,132.46,2816.43531
1.58E+09,132.49,132.8,132.21,132.77,2889.38004
1.58E+09,132.79,132.83,132.5,132.5,1609.20421
1.58E+09,132.5,132.53,131.92,132.09,5016.72597
1.58E+09,132.11,132.3,131.85,132.23,4327.4382
1.58E+09,132.23,132.73,132.23,132.45,3300.57186
1.58E+09,132.49,132.65,132.23,132.51,1192.70102
1.58E+09,132.51,132.61,132.32,132.49,1337.15583
1.58E+09,132.48,133.95,132.47,133.54,8448.19642
1.58E+09,133.51,133.85,130.93,131.89,14591.91297
1.58E+09,131.86,131.99,131.2,131.67,4444.48063
1.58E+09,131.67,132.05,131.51,132.04,2027.23051
1.58E+09,132,132.1,131.6,131.68,1294.58489
1.58E+09,131.68,131.93,131.59,131.6,1669.31003
1.58E+09,131.6,131.94,131.6,131.75,1408.42732
1.58E+09,131.76,131.94,131.66,131.66,811.73966
1.58E+09,131.7,132.57,131.61,132.53,3624.64981
1.58E+09,132.52,133.74,131.94,133.09,8613.9866
1.58E+09,133.07,133.75,132.38,133.27,8798.823
1.58E+09,133.28,133.53,132.63,133.3,3900.20954
1.58E+09,133.32,133.63,132.99,133.51,2403.07103
1.58E+09,133.44,133.9,132.77,132.97,4842.92269
1.58E+09,132.97,133.16,132.66,133.13,3406.45032
1.58E+09,133.13,134.9,132.95,134.29,12621.56622
1.58E+09,134.3,134.38,133.81,133.97,2312.6075
1.58E+09,134,134.22,133.24,133.79,4448.1627
1.58E+09,133.78,134.08,133.62,133.74,2708.38238
1.58E+09,133.76,134.07,133.5,133.6,1113.60756
1.58E+09,133.6,133.63,133.31,133.5,1254.94173
1.58E+09,133.5,133.59,132.21,132.73,6165.14577
1.58E+09,132.69,133.44,132.54,133.29,3093.8797
1.58E+09,133.28,133.51,132.92,133.35,2298.68764
1.58E+09,133.36,133.51,133.17,133.49,2203.90058
1.58E+09,133.48,134.05,133.35,133.82,2903.39511
1.58E+09,133.83,133.91,133.01,133.41,2717.37415
1.58E+09,133.41,133.55,133.19,133.52,1084.78414
1.58E+09,133.52,133.85,133.38,133.45,1967.60569
1.58E+09,133.48,133.66,133.1,133.66,1398.23839
1.58E+09,133.65,133.93,133.63,133.66,877.99732
1.58E+09,133.66,133.77,133.2,133.3,1323.49551
1.58E+09,133.3,133.32,132.29,132.5,4541.89499
1.58E+09,132.45,133.12,132.34,132.51,1903.47728
1.58E+09,132.51,132.75,132.34,132.35,1115.53511
1.58E+09,132.34,132.73,132.16,132.73,1438.60031
1.58E+09,132.75,133.37,132.7,133.04,2036.26121
1.58E+09,133.04,133.68,132.9,133.38,2152.2086
1.58E+09,133.39,135.14,133.3,134.42,9751.18282
1.58E+09,134.45,134.5,133.85,133.95,1599.28934
1.58E+09,133.94,134.4,133.7,134.35,2134.70343
1.58E+09,134.37,134.81,133.98,134.11,5200.02345
1.58E+09,134.11,134.12,133.82,133.88,1424.63881
1.58E+09,133.85,133.87,133.44,133.49,3318.08482
1.58E+09,133.49,133.79,133.45,133.7,1667.2124
1.58E+09,133.71,133.71,133.13,133.17,1564.98838
1.58E+09,133.17,133.29,132.82,133,3381.84927
1.58E+09,132.96,133.21,132.86,133.09,1267.40996
1.58E+09,133.1,133.1,132.79,133.01,1300.1634
1.58E+09,133.01,133.22,132.8,133.2,1435.78931
1.58E+09,133.19,133.21,132.92,132.98,866.5451
1.58E+09,132.98,133.18,132.86,133.16,1576.88618
1.58E+09,133.13,133.48,133.05,133.47,2091.04122
1.58E+09,133.47,133.53,133.27,133.4,978.85256
1.58E+09,133.4,133.52,133.18,133.23,1076.60781
1.58E+09,133.22,133.35,133.18,133.2,766.70133
1.58E+09,133.23,133.54,133.23,133.34,1883.76924
1.58E+09,133.34,133.41,133,133.28,3286.512
1.58E+09,133.32,133.62,133.07,133.48,2361.53902
1.58E+09,133.48,133.9,133.47,133.65,1535.20963
1.58E+09,133.65,133.91,133.62,133.67,935.43302
1.58E+09,133.68,133.72,133.47,133.57,1227.75338
1.58E+09,133.57,133.94,133.4,133.69,1313.686
