time,open,high,low,close,volume
1.58E+09,7169.04,7171.65,7156.8,7166.04,362.309536
1.58E+09,7166,7171.71,7155.35,7170.8,243.992259
1.58E+09,7170.12,7171.15,7165.5,7169.02,118.506274
1.58E+09,7169.04,7169.06,7155.01,7158.77,256.086583
1.58E+09,7159.38,7166,7153.33,7157.64,196.212382
1.58E+09,7156.62,7161,7137.64,7142.37,433.78861
1.58E+09,7143.49,7148.28,7120.37,7129.61,671.876855
1.58E+09,7129.25,7156.08,7116.7,7149.9,529.705721
1.58E+09,7149.44,7161,7144.9,7145.01,306.480287
1.58E+09,7145.01,7155.65,7130.46,7147.11,228.582843
1.58E+09,7147.11,7153.73,7137.72,7142.21,187.679026
1.58E+09,7142.61,7148.6,7135.4,7143.8,166.792545
1.58E+09,7143.8,7152.05,7137.04,7140.62,139.386074
1.58E+09,7141.61,7148.92,7138.31,7139.24,82.988524
1.58E+09,7139.26,7143.69,7126.93,7138.93,180.341847
1.58E+09,7138.93,7144.98,7135,7138.9,154.330095
1.58E+09,7138.9,7149,7138.5,7146.58,178.369024
1.58E+09,7145.96,7149.02,7136.41,7136.81,142.773244
1.58E+09,7136.42,7139.14,7121.43,7135.97,212.128302
1.58E+09,7136.04,7140.63,7121.01,7125.26,243.045551
1.58E+09,7125.26,7126.3,7107,7111.58,645.493275
1.58E+09,7111.56,7128.93,7105,7121.65,323.501477
1.58E+09,7121.69,7125,7108,7110.57,336.36352
1.58E+09,7110.98,7142.48,7109.11,7136.92,369.921935
1.58E+09,7136.92,7145,7130.53,7130.92,227.131954
1.58E+09,7131.5,7154.17,7130,7146.01,216.562684
1.58E+09,7146.49,7157.48,7142.71,7154.36,301.208555
1.58E+09,7153.57,7153.57,7141.8,7147.4,237.027614
1.58E+09,7148.47,7154.16,7139.6,7145.17,174.93645
1.58E+09,7145.35,7152.04,7135.36,7146.86,222.222996
1.58E+09,7146.15,7165,7145.23,7162.01,205.814268
1.58E+09,7162.18,7176.77,7158.04,7167.06,501.558909
1.58E+09,7167.13,7178.36,7160.03,7177.14,319.790428
1.58E+09,7177.24,7180,7161.88,7163.11,385.425463
1.58E+09,7162.78,7166.96,7153.33,7161.83,239.445184
1.58E+09,7161.89,7168.67,7160.91,7163.31,146.07272
1.58E+09,7163.31,7164.62,7145,7149.51,269.262528
1.58E+09,7149.58,7154.79,7146.11,7151.2,131.75111
1.58E+09,7151.14,7153.94,7139.03,7139.79,214.070212
1.58E+09,7139.73,7163.4,7139.03,7161.15,228.911077
1.58E+09,7161.19,7161.2,7146.37,7157.41,255.746324
1.58E+09,7157.08,7157.08,7142.49,7148.01,173.604989
1.58E+09,7147.52,7158.9,7147.13,7158.29,135.768107
1.58E+09,7158.86,7163.35,7149.92,7151.02,158.429268
1.58E+09,7150.75,7154,7144.86,7146.73,151.02523
1.58E+09,7147.46,7147.79,7112,7122.67,621.829427
1.58E+09,7123.18,7143.54,7107.43,7131.15,634.996768
